DRUG_ID,COSMIC_ID,FOLD_RANGE_x,MAX_CONC_x,fd_num_0_x,fd_num_1_x,fd_num_2_x,fd_num_3_x,fd_num_4_x,fd_num_5_x,fd_num_6_x,fd_num_7_x,fd_uM_0_x,fd_uM_1_x,fd_uM_2_x,fd_uM_3_x,fd_uM_4_x,fd_uM_5_x,fd_uM_6_x,fd_uM_7_x,norm_cells_0_x,norm_cells_1_x,norm_cells_2_x,norm_cells_3_x,norm_cells_4_x,norm_cells_5_x,norm_cells_6_x,norm_cells_7_x,param_1_x,param_2_x,param_3_x,param_4_x,DILUTION_FACTOR_y,MAX_CONC_y,fd_num_0_y,fd_num_1_y,fd_num_2_y,fd_num_3_y,fd_num_4_y,fd_num_5_y,fd_num_6_y,fd_num_7_y,fd_num_8_y,fd_num_9_y,fd_uM_0_y,fd_uM_1_y,fd_uM_2_y,fd_uM_3_y,fd_uM_4_y,fd_uM_5_y,fd_uM_6_y,fd_uM_7_y,fd_uM_8_y,fd_uM_9_y,norm_cells_0_y,norm_cells_1_y,norm_cells_2_y,norm_cells_3_y,norm_cells_4_y,norm_cells_5_y,norm_cells_6_y,norm_cells_7_y,norm_cells_8_y,norm_cells_9_y,param_1_y,param_2_y,param_3_y,param_4_y
1036,971777,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.860884904,1,1,1,1,0.81136515,0.532654493,0.855034976,2.251442499,-137.6026337,0.532654462,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,1,1,0.899815701,0.934999277,0.921032451,0.876331529,0.751764848,0.660662957,0.579001374,0.830543464,1.478120928,-5.335888209,0.319211199
1036,753596,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,0.658691787,0.5415802,0.490643586,0.639990164,0.485581893,0.396564139,2.170660823,-57.07760943,0.539436985,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,1,1,0.99947649,0.840215725,0.799011888,0.851643975,0.636006082,0.544343569,0.625725415,0.512573637,2.07535648,-6.416807707,0.537187457
1036,908128,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,1,1,1,1,1,-4.342314668,4744.818841,-5.060534471,1,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,1,0.939184278,1,1,1,1,1,1,0.841979528,1.030439459,0.435141725,-114.4834159,-1.304858508
1036,910903,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,0.871102142,1,1,0.911598326,0.616052432,0.860963978,2.75889,-123.1179737,0.616052412,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,1,1,1,0.913247591,0.995120552,0.824633147,0.884222272,0.502238296,0.620798728,0.779890278,2.497884114,-241.0768591,0.56151849
1036,909706,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.918119516,1,0.79529944,0.847549922,0.74824393,0.719507532,0.714285218,0.25796652,3.220868175,-5.737432003,0.697267795,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,0.845946833,0.929422894,0.752200476,0.594581857,0.42117698,0.362439084,0.361998057,0.36640207,0.298013193,0.365965767,1.614365301,-11.2088135,0.334178363
1036,909713,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.922315429,1,0.788821225,0.659772948,0.395065697,0.450674704,0.314969174,0.497641254,1.568788411,-9.873748065,0.348776176,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,1,0.918823262,0.640777921,0.537823251,0.394856753,0.361183999,0.244191049,0.124873863,0.208721177,0.372520439,1.042732537,-6.243074932,0.161125775
1036,909723,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.872266244,1,1,0.891221485,0.679145028,0.670511525,0.634310646,0.572224607,3.176032207,-26.06090427,0.653284828,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,0.750590322,0.78631607,0.750343945,0.62122677,0.523339088,0.405356322,0.327696358,0.470013775,0.351118044,0.271227646,1.412095689,-4.909063335,0.332213465
1036,905955,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,1,1,0.987594601,1,1,1,1,0.318224859,403.0504182,-425.2592991,0.997518921,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,0.939953533,1,0.830853881,1,0.993756251,1,0.877440971,0.765341902,0.563205408,0.869335695,1.953849937,-14.93020085,0.453556759
1036,905954,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.697990608,0.688564186,0.396197038,0.382032728,0.292407688,0.235849155,0.237033626,0.026417556,0.264906683,-2.710036354,0.149902452,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,0.892821241,0.993379853,0.857268268,0.480242796,0.416454807,0.343612806,0.478253565,0.355403517,0.249793466,0.372126983,1.67325638,-26.42104529,0.366251314
1036,909727,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.75064053,0.949937667,1,0.904638556,0.850241715,0.687240728,0.687240728,0.695341428,4.223367373,-32.03567839,0.68456375,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,1,1,1,1,1,0.994117537,0.852934776,0.849403718,0.731551466,0.747396426,3.0103164,-9.686240705,0.672924098
1036,905956,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.936297181,0.924229073,0.918195019,0.767217306,0.646441454,0.679644546,0.71287923,0.466392166,3.649054554,-20.58830916,0.679244497,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,0.985206605,0.794266038,0.817208532,0.717659736,0.496076649,0.600922291,0.401871975,0.469616056,0.480660837,0.284021172,1.623518715,-6.30050811,0.440497612
1036,905977,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.961542242,0.938487119,0.948727883,0.65407805,0.546469605,0.541349223,0.492665382,0.506477721,2.254510407,-25.87336436,0.524829244,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,1,1,0.823809297,0.766504363,0.659626023,0.43514203,0.443630627,0.353849702,0.18185367,0.611785757,0.974658318,-4.413201519,0.07142802
1036,909784,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.964379262,1,0.923026473,0.79893393,0.741040026,0.639025088,0.473613932,1.013491218,0.917630103,-3.611636925,-0.053736356,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,0.817495238,0.755776316,0.844008546,0.648189844,0.602003852,0.401196214,0.360010952,0.205330336,0.152999577,0.759076206,0.794021053,-3.217785837,-0.2004703
1036,1299080,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.970826269,0.986809563,0.641664043,0.48828461,0.392418285,0.360451698,0.46912472,0.38529806,1.739231286,-21.91971968,0.421594099,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,1,0.882078446,1,1,0.974746399,0.810442053,1,0.953090853,1,0.131679453,21.0724703,-302.9195255,0.952544719
1036,1299081,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,0,0.01000527,0.031636663,0.100035129,0.316311079,1.000175631,3.162555345,10,1,0.907024126,0.963979108,0.937389518,0.903208579,0.652535118,0.629721329,0.492997576,0.612156472,2.383214669,-15.00891848,0.538711245,2,10,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1,0,0.0390625,0.078125,0.15625,0.3125,0.625,1.25,2.5,5,10,1,0.939787421,0.998939297,1,1,0.771170839,0.684129794,0.764337069,0.673179931,0.642946247,0.542046595,3.371577181,-163.6648581,0.691148251
